game_date,offposs,points,fg_two_m,fg_two_a,fg_two_pct,fg_three_m,fg_three_a,fg_three_pct,ftpoints,tspct,home_id,team_id,assists,rebounds,defrebounds,offrebounds
2018-03-03,94,91,25,59,0.42,9,30,0.30,14,0.47,11,11,15,53,40,13
2018-03-04,92,102,26,56,0.46,13,30,0.43,11,0.57,11,11,21,40,32,8
2018-03-07,95,101,30,65,0.46,9,28,0.32,14,0.50,11,11,20,43,28,15
2018-03-09,93,94,27,58,0.47,9,25,0.36,13,0.53,11,11,24,55,41,14
2018-03-14,105,123,40,70,0.57,8,24,0.33,19,0.59,11,11,23,48,39,9
2018-03-19,93,90,34,65,0.52,6,23,0.26,4,0.49,11,11,23,46,35,11
2018-03-22,95,105,33,72,0.46,10,21,0.48,9,0.54,11,11,28,55,41,14
2018-03-25,91,93,31,56,0.55,7,26,0.27,10,0.53,11,11,18,36,27,9
2018-03-27,96,97,32,70,0.46,6,23,0.26,15,0.48,11,11,25,51,38,13
2018-03-29,87,103,29,47,0.62,13,31,0.42,6,0.64,11,11,27,41,31,10
2018-03-31,96,96,28,59,0.47,8,28,0.29,16,0.50,11,11,27,52,37,15
2018-04-11,90,96,31,54,0.57,7,26,0.27,13,0.54,11,11,22,52,42,10
2012-10-31,96,87,28,67,0.42,6,17,0.35,13,0.47,25,11,14,49,33,16
2012-11-02,93,80,29,73,0.40,3,16,0.19,13,0.42,20,11,17,51,37,14
2012-11-03,108,98,29,80,0.36,8,22,0.36,16,0.44,5,11,19,52,33,19
2012-11-11,91,90,29,67,0.43,7,23,0.30,11,0.47,27,11,20,42,25,17
2012-11-23,89,102,30,63,0.48,10,17,0.59,12,0.59,17,11,21,41,30,11
2012-12-01,89,81,20,53,0.38,9,23,0.39,14,0.48,12,11,23,44,33,11
2012-12-08,92,99,27,67,0.40,9,19,0.47,18,0.52,16,11,22,53,38,15
2012-12-10,94,96,25,57,0.44,12,27,0.44,10,0.53,23,11,22,46,30,16
2012-12-12,93,85,29,67,0.43,3,19,0.16,18,0.45,18,11,14,54,36,18
2012-12-14,93,103,27,56,0.48,7,19,0.37,28,0.58,29,11,18,31,23,8
2012-12-17,92,90,31,70,0.44,3,13,0.23,19,0.47,13,11,15,57,36,21
2012-12-21,92,85,25,57,0.44,8,22,0.36,11,0.49,12,11,18,38,29,9
2012-12-26,91,91,26,62,0.42,9,24,0.38,12,0.48,16,11,28,37,24,13
2013-01-01,91,97,27,60,0.45,9,26,0.35,16,0.51,4,11,19,39,23,16
2013-01-02,92,97,35,72,0.49,3,16,0.19,18,0.50,28,11,22,48,33,15
2013-01-04,93,105,36,64,0.56,4,12,0.33,21,0.58,8,11,23,47,33,14
2013-01-05,83,93,30,71,0.42,6,19,0.32,15,0.46,22,11,18,45,21,24
2013-01-18,88,69,27,75,0.36,2,10,0.20,9,0.38,21,11,9,49,29,20
2013-01-19,91,97,32,63,0.51,5,18,0.28,18,0.53,3,11,24,44,33,11
2013-01-21,91,105,35,66,0.53,3,15,0.20,26,0.55,19,11,18,39,25,14
2013-01-26,100,93,29,66,0.44,8,22,0.36,11,0.47,26,11,20,47,31,16
2013-01-28,94,96,27,59,0.46,9,23,0.39,15,0.51,15,11,24,38,29,9
2013-01-30,90,81,23,56,0.41,6,17,0.35,17,0.47,1,11,13,40,28,12
2013-02-01,91,80,29,69,0.42,1,10,0.10,19,0.44,14,11,21,38,27,11
2013-02-02,95,81,26,55,0.47,6,21,0.29,11,0.49,7,11,14,32,26,6
2013-02-04,93,91,32,67,0.48,3,20,0.15,18,0.46,17,11,13,43,25,18
2013-02-12,94,101,36,70,0.51,4,16,0.25,17,0.52,21,11,20,42,26,16
2013-02-13,99,100,29,64,0.45,4,16,0.25,30,0.52,23,11,17,47,33,14
2013-02-22,98,108,26,66,0.39,12,22,0.55,20,0.55,30,11,24,52,35,17
2013-02-24,89,95,23,64,0.36,12,19,0.63,13,0.53,19,11,20,42,28,14
2013-02-26,107,129,34,66,0.52,14,27,0.52,19,0.61,24,11,33,43,27,16
2013-02-27,102,125,36,62,0.58,10,22,0.45,23,0.65,6,11,31,47,39,8
2013-03-01,105,102,32,64,0.50,7,21,0.33,17,0.54,10,11,20,34,26,8
2013-03-06,94,83,25,59,0.42,8,24,0.33,9,0.47,2,11,28,44,36,8
2013-03-17,92,102,32,65,0.49,10,31,0.32,8,0.51,27,11,21,40,27,13
2013-03-23,97,95,31,58,0.53,8,28,0.29,9,0.51,26,11,24,41,30,11
2013-03-27,95,105,30,62,0.48,11,28,0.39,12,0.53,2,11,24,54,33,21
2013-03-28,98,117,37,65,0.57,7,18,0.39,22,0.62,13,11,21,53,39,14
2013-04-12,97,101,28,69,0.41,11,20,0.55,12,0.53,10,11,26,40,29,11
2013-04-14,101,100,31,75,0.41,8,25,0.32,14,0.47,9,11,24,53,32,21
2013-04-15,92,95,31,60,0.52,7,27,0.26,12,0.48,29,11,19,51,34,17
2011-12-27,90,79,28,66,0.42,3,16,0.19,14,0.42,16,11,11,52,32,20
2012-01-03,97,96,25,59,0.42,9,24,0.38,19,0.52,21,11,13,42,28,14
2012-01-04,103,83,28,72,0.39,2,21,0.10,21,0.40,26,11,12,37,21,16
2012-01-10,94,85,30,67,0.45,4,19,0.21,13,0.44,14,11,16,45,30,15
2012-01-11,95,98,23,57,0.40,7,24,0.29,31,0.51,8,11,13,51,34,17
2012-01-13,92,89,31,60,0.52,4,20,0.20,15,0.51,9,11,17,39,32,7
2012-01-14,94,60,20,65,0.31,2,21,0.10,14,0.31,23,11,10,50,34,16
2012-01-16,90,86,31,62,0.50,4,17,0.24,12,0.48,20,11,20,46,33,13
2012-01-20,89,88,31,62,0.50,5,21,0.24,11,0.47,10,11,16,53,37,16
2012-01-21,102,95,30,68,0.44,6,19,0.32,17,0.48,21,11,20,41,30,11
2012-01-23,91,89,25,62,0.40,7,18,0.39,18,0.48,16,11,23,42,29,13
2012-01-28,90,93,31,67,0.46,6,13,0.46,13,0.53,17,11,15,41,30,11
2012-01-31,93,90,29,66,0.44,6,16,0.38,14,0.49,2,11,21,56,42,14
2012-02-06,87,100,29,54,0.54,8,24,0.33,18,0.56,19,11,17,46,34,12
2012-02-07,96,84,23,59,0.39,8,23,0.35,14,0.46,20,11,20,53,40,13
2012-02-14,98,115,33,72,0.46,9,17,0.53,22,0.57,25,11,21,47,30,17
2012-02-15,93,85,29,69,0.42,4,18,0.22,15,0.44,7,11,15,39,28,11
2012-02-17,98,108,39,75,0.52,4,11,0.36,18,0.56,4,11,25,42,32,10
2012-02-19,91,92,31,74,0.42,4,19,0.21,18,0.44,28,11,21,62,37,25
2012-02-21,96,108,27,62,0.44,13,27,0.48,15,0.55,24,11,24,45,27,18
2012-02-22,100,115,39,79,0.49,4,17,0.24,25,0.53,15,11,18,50,30,20
2012-03-02,98,107,36,78,0.46,9,25,0.36,8,0.50,27,11,23,42,28,14
2012-03-04,94,88,36,86,0.42,2,13,0.15,10,0.42,13,11,16,53,34,19
2012-03-05,104,116,33,71,0.46,12,27,0.44,14,0.54,26,11,28,57,38,19
2012-03-24,97,108,42,76,0.55,1,15,0.07,21,0.53,2,11,23,50,33,17
2012-03-26,104,106,36,78,0.46,5,18,0.28,19,0.50,9,11,17,52,31,21
2012-03-30,96,104,35,74,0.47,4,16,0.25,22,0.50,17,11,16,51,33,18
2012-04-07,99,94,27,60,0.45,7,22,0.32,19,0.48,12,11,20,48,35,13
2012-04-10,100,100,32,67,0.48,9,25,0.36,9,0.50,23,11,24,47,33,14
2012-04-11,93,96,29,61,0.48,7,22,0.32,17,0.51,19,11,24,39,26,13
2012-04-13,102,89,26,65,0.40,9,25,0.36,10,0.46,29,11,20,45,35,10
2012-04-22,93,114,45,78,0.58,3,9,0.33,15,0.61,3,11,23,38,29,9
2012-04-24,96,110,39,66,0.59,4,16,0.25,20,0.59,29,11,19,40,31,9
2014-11-02,90,98,31,58,0.53,3,10,0.30,27,0.58,12,11,21,50,39,11
2014-11-03,104,110,32,72,0.44,2,9,0.22,40,0.53,26,11,21,56,39,17
2014-11-07,107,114,36,75,0.48,3,16,0.19,33,0.52,13,11,16,66,49,17
2014-11-09,89,93,30,56,0.54,6,24,0.25,15,0.52,29,11,23,42,30,12
2014-11-11,93,98,23,53,0.43,9,19,0.47,25,0.56,23,11,17,47,34,13
2014-11-13,92,110,30,64,0.47,7,13,0.54,29,0.58,21,11,12,46,32,14
2014-11-22,96,113,32,55,0.58,8,26,0.31,25,0.59,20,11,24,56,40,16
2014-11-25,87,99,32,63,0.51,5,14,0.36,20,0.56,19,11,16,45,33,12
2014-11-26,92,89,26,55,0.47,5,16,0.31,22,0.53,9,11,16,56,43,13
2014-11-28,94,104,32,65,0.49,6,10,0.60,22,0.59,10,11,22,47,38,9
2014-12-09,93,95,25,55,0.45,7,15,0.47,24,0.54,27,11,20,52,42,10
2014-12-22,101,108,35,73,0.48,8,17,0.47,14,0.53,2,11,31,44,32,12
2014-12-29,93,99,28,56,0.50,9,20,0.45,16,0.58,22,11,22,46,33,13
2014-12-31,100,84,30,72,0.42,2,15,0.13,18,0.42,1,11,12,54,39,15
2015-01-01,97,110,35,62,0.56,5,12,0.42,25,0.63,20,11,23,44,34,10
2015-01-04,99,95,29,60,0.48,3,15,0.20,28,0.52,4,11,18,43,37,6
2015-01-19,98,94,30,64,0.47,4,12,0.33,22,0.52,16,11,13,57,44,13
2015-01-23,106,101,30,65,0.46,4,17,0.24,29,0.52,2,11,19,47,34,13
2015-03-03,100,124,31,65,0.48,10,18,0.56,32,0.63,7,11,26,56,42,14
2015-01-28,94,102,28,56,0.50,7,17,0.41,25,0.59,8,11,17,37,28,9
2015-01-30,101,90,27,66,0.41,3,18,0.17,27,0.45,28,11,15,54,39,15
2015-01-31,97,99,29,65,0.45,5,15,0.33,26,0.52,5,11,16,47,37,10
2015-02-07,86,90,29,69,0.42,3,13,0.23,23,0.46,17,11,15,51,28,23
2015-02-10,86,86,33,63,0.52,2,12,0.17,14,0.48,25,11,23,47,32,15
2015-02-11,98,103,28,62,0.45,8,22,0.36,23,0.52,18,11,24,50,32,18
2015-02-21,106,99,26,72,0.36,4,16,0.25,35,0.44,12,11,18,60,41,19
2015-03-04,96,85,26,69,0.38,3,9,0.33,24,0.45,10,11,15,46,31,15
2015-03-06,91,114,28,58,0.48,10,27,0.37,28,0.56,6,11,18,51,28,23
2015-03-07,106,109,30,63,0.48,10,25,0.40,19,0.55,24,11,26,52,37,15
2015-03-09,90,105,31,61,0.51,8,20,0.40,19,0.58,30,11,21,41,24,17
2015-03-11,99,113,32,65,0.49,8,20,0.40,25,0.57,3,11,25,48,38,10
2015-03-13,104,107,31,73,0.42,4,14,0.29,33,0.50,14,11,22,56,36,20
2015-03-14,93,97,29,58,0.50,6,19,0.32,21,0.54,15,11,24,41,29,12
2015-03-25,101,108,32,60,0.53,8,21,0.38,20,0.58,13,11,27,46,37,9
2015-03-27,87,88,28,64,0.44,7,15,0.47,11,0.50,19,11,14,40,28,12
2015-03-30,88,83,28,65,0.43,5,16,0.31,12,0.46,21,11,16,44,29,15
2015-04-01,102,111,41,82,0.50,7,14,0.50,8,0.54,9,11,30,59,38,21
2015-04-08,87,91,26,59,0.44,7,16,0.44,18,0.51,17,11,19,37,27,10
2015-04-10,96,103,28,57,0.49,9,24,0.38,20,0.55,29,11,19,53,39,14
2015-04-12,103,111,33,56,0.59,5,18,0.28,30,0.60,26,11,28,37,30,7
2015-04-15,98,122,38,67,0.57,8,17,0.47,22,0.60,27,11,30,51,38,13
2013-11-02,96,87,24,61,0.39,6,26,0.23,21,0.44,2,11,16,51,34,17
2013-11-08,93,91,30,64,0.47,6,22,0.27,13,0.49,16,11,20,38,28,10
2013-11-20,94,113,30,63,0.48,7,17,0.41,32,0.58,13,11,19,50,36,14
2013-11-23,97,102,32,71,0.45,5,17,0.29,23,0.50,12,11,26,52,37,15
2013-11-24,92,86,27,60,0.45,8,24,0.33,8,0.47,27,11,24,47,37,10
2013-12-07,102,112,36,79,0.46,3,15,0.20,31,0.50,17,11,26,57,39,18
2013-12-13,96,107,32,68,0.47,6,19,0.32,25,0.52,13,11,12,47,27,20
2013-12-17,94,87,26,65,0.40,4,15,0.27,23,0.47,3,11,18,49,37,12
2013-12-18,98,107,34,69,0.49,6,15,0.40,21,0.56,30,11,25,34,26,8
2013-12-20,99,103,36,52,0.69,7,22,0.32,10,0.61,24,11,25,33,26,7
2013-12-21,92,105,27,56,0.48,12,23,0.52,15,0.58,6,11,17,47,33,14
2013-12-29,91,105,34,77,0.44,7,14,0.50,16,0.53,10,11,20,55,37,18
2013-12-31,94,110,35,63,0.56,7,22,0.32,19,0.58,9,11,22,45,32,13
2014-01-14,92,92,35,79,0.44,4,13,0.31,10,0.47,5,11,13,46,26,20
2014-01-15,99,111,40,70,0.57,5,12,0.42,16,0.62,20,11,19,48,38,10
2014-01-17,91,90,28,70,0.40,5,11,0.45,19,0.50,21,11,17,49,37,12
2014-01-19,93,93,28,60,0.47,5,17,0.29,22,0.52,29,11,17,49,32,17
2014-01-21,91,114,33,61,0.54,9,21,0.43,21,0.59,19,11,25,49,32,17
2014-01-22,100,98,22,56,0.39,12,30,0.40,18,0.49,9,11,19,50,36,14
2014-01-27,93,99,32,68,0.47,5,22,0.23,20,0.49,17,11,15,55,35,20
2014-01-31,89,103,31,54,0.57,7,21,0.33,20,0.60,23,11,20,43,31,12
2014-02-01,91,93,29,69,0.42,5,14,0.36,20,0.50,10,11,15,49,38,11
2014-02-07,91,89,26,72,0.36,5,15,0.33,22,0.45,1,11,17,50,34,16
2014-02-09,91,84,27,71,0.38,2,11,0.18,24,0.44,15,11,17,54,33,21
2014-02-11,93,99,26,48,0.54,8,26,0.31,23,0.55,28,11,18,42,31,11
2014-02-12,98,106,30,62,0.48,10,23,0.43,16,0.56,7,11,16,45,33,12
2014-02-23,102,109,32,65,0.49,5,13,0.38,30,0.59,26,11,18,53,42,11
2014-02-28,98,122,42,78,0.54,5,15,0.33,23,0.56,27,11,29,48,29,19
2014-03-05,90,116,39,69,0.57,4,14,0.29,26,0.59,18,11,21,50,36,14
2014-03-07,92,87,25,53,0.47,5,19,0.26,22,0.49,8,11,14,48,35,13
2014-03-09,92,89,31,58,0.53,5,23,0.22,12,0.49,22,11,11,56,33,23
2014-03-11,95,89,31,69,0.45,3,15,0.20,18,0.45,4,11,18,55,38,17
2014-03-12,105,115,27,56,0.48,7,18,0.39,40,0.58,14,11,21,53,40,13
2014-03-15,94,87,29,71,0.41,2,14,0.14,23,0.43,25,11,12,63,38,25
2014-03-16,96,102,35,66,0.53,6,19,0.32,14,0.55,20,11,17,52,40,12
2014-03-28,88,81,22,67,0.33,9,18,0.50,10,0.44,29,11,17,52,32,20
2014-03-29,93,100,39,71,0.55,3,10,0.30,13,0.57,23,11,17,47,33,14
2014-03-31,92,102,35,69,0.51,3,11,0.27,23,0.55,19,11,20,53,35,18
2014-04-04,94,70,24,68,0.35,1,10,0.10,19,0.38,2,11,12,47,35,12
2014-04-09,97,99,34,80,0.43,5,11,0.45,16,0.48,16,11,19,47,32,15
2014-04-12,95,101,31,73,0.42,4,9,0.44,27,0.52,12,11,21,45,31,14
2009-10-28,91,89,29,63,0.46,3,16,0.19,22,0.48,29,11,13,41,29,12
2009-10-30,88,92,29,72,0.40,7,24,0.29,13,0.44,19,11,21,58,32,26
2009-10-31,93,94,27,57,0.47,6,17,0.35,22,0.53,10,11,16,39,24,15
2009-11-07,90,104,22,48,0.46,11,19,0.58,27,0.63,17,11,19,40,35,5
2009-11-20,95,102,37,65,0.57,6,16,0.38,10,0.58,23,11,21,46,34,12
2009-11-21,95,106,36,69,0.52,7,16,0.44,13,0.57,9,11,24,46,35,11
2009-11-23,100,105,35,67,0.52,6,16,0.38,17,0.56,21,11,19,41,27,14
2009-12-05,91,107,30,67,0.45,9,23,0.39,20,0.52,13,11,18,55,33,22
2009-12-08,90,95,38,68,0.56,3,13,0.23,10,0.53,19,11,27,43,33,10
2009-12-09,100,106,40,75,0.53,6,13,0.46,8,0.56,10,11,25,42,32,10
2009-12-15,85,88,29,61,0.48,5,15,0.33,15,0.52,16,11,16,39,26,13
2009-12-18,106,96,35,64,0.55,4,27,0.15,14,0.48,20,11,23,44,31,13
2009-12-19,91,96,31,67,0.46,4,10,0.40,22,0.53,18,11,18,49,36,13
2009-12-21,94,102,25,59,0.42,11,23,0.48,19,0.55,25,11,19,43,29,14
2010-01-01,94,108,33,60,0.55,10,19,0.53,12,0.63,27,11,31,40,35,5
2010-01-08,102,101,31,61,0.51,6,23,0.26,21,0.52,2,11,23,51,38,13
2010-01-15,92,86,20,55,0.36,6,15,0.40,28,0.49,14,11,17,47,35,12
2010-01-16,88,86,24,60,0.40,7,23,0.30,17,0.47,15,11,20,51,32,19
2010-01-18,95,103,34,57,0.60,7,27,0.26,14,0.55,3,11,19,51,34,17
2010-01-20,91,97,38,72,0.53,3,15,0.20,12,0.52,30,11,24,39,25,14
2010-01-22,102,84,27,81,0.33,4,12,0.33,18,0.40,6,11,17,53,34,19
2010-01-23,89,84,30,62,0.48,2,11,0.18,18,0.48,24,11,15,38,26,12
2010-01-29,94,94,28,56,0.50,5,20,0.25,23,0.53,17,11,18,42,31,11
2010-02-01,103,109,33,63,0.52,7,19,0.37,22,0.59,26,11,27,49,41,8
2010-02-07,95,104,32,71,0.45,5,14,0.36,25,0.50,8,11,19,47,28,19
2010-02-09,102,118,38,77,0.49,7,19,0.37,21,0.54,7,11,21,63,43,20
2010-02-10,91,103,32,61,0.52,7,15,0.47,18,0.60,4,11,25,45,33,12
2010-02-17,101,98,33,72,0.46,5,18,0.28,17,0.49,2,11,25,52,36,16
2010-02-20,96,89,31,63,0.49,4,14,0.29,15,0.51,12,11,19,37,29,8
2010-02-21,90,88,31,64,0.48,4,10,0.40,14,0.53,13,11,16,40,29,11
2010-03-02,92,107,36,60,0.60,5,16,0.31,20,0.61,29,11,21,34,25,9
2010-03-03,88,84,28,87,0.32,4,13,0.31,16,0.39,9,11,16,65,36,29
2010-03-05,93,100,29,62,0.47,9,19,0.47,15,0.55,23,11,20,48,34,14
2010-03-09,88,81,31,66,0.47,3,13,0.23,10,0.47,16,11,19,45,34,11
2010-03-21,95,102,36,68,0.53,6,16,0.38,12,0.55,12,11,32,44,34,10
2010-03-24,89,79,24,66,0.36,5,15,0.33,16,0.43,22,11,16,56,39,17
2010-03-26,96,86,30,61,0.49,1,12,0.08,23,0.48,1,11,20,54,44,10
2010-03-28,94,90,28,67,0.42,6,12,0.50,16,0.51,28,11,23,43,32,11
2010-03-30,96,95,35,80,0.44,4,12,0.33,13,0.48,5,11,19,53,35,18
2010-03-31,94,99,32,75,0.43,9,14,0.64,8,0.52,20,11,27,37,26,11
2010-04-13,90,100,38,74,0.51,5,16,0.31,9,0.52,27,11,27,46,27,19
2010-10-27,101,117,35,74,0.47,4,11,0.36,35,0.55,20,11,25,51,34,17
2010-10-29,99,100,34,73,0.47,5,20,0.25,17,0.47,22,11,21,38,23,15
2010-10-30,91,107,31,62,0.50,9,15,0.60,18,0.61,28,11,24,44,32,12
2010-11-12,86,89,31,70,0.44,5,18,0.28,12,0.46,13,11,18,52,29,23
2010-11-22,88,83,24,65,0.37,5,16,0.31,20,0.44,17,11,18,57,35,22
2010-11-25,91,82,25,60,0.42,4,11,0.36,20,0.47,12,11,21,36,27,9
2010-12-03,92,80,26,61,0.43,5,16,0.31,13,0.46,27,11,15,45,31,14
2010-12-06,94,91,28,69,0.41,3,16,0.19,26,0.46,12,11,15,52,34,18
2010-12-14,97,105,38,69,0.55,4,11,0.36,17,0.58,9,11,21,45,34,11
2010-12-15,90,91,33,64,0.52,6,20,0.30,7,0.51,19,11,19,46,32,14
2010-12-17,91,87,33,71,0.46,2,11,0.18,15,0.47,29,11,15,45,30,15
2011-01-01,100,86,34,75,0.45,4,15,0.27,6,0.45,26,11,23,41,31,10
2011-01-09,99,112,35,75,0.47,5,16,0.31,27,0.52,8,11,19,46,30,16
2011-01-11,114,133,46,88,0.52,7,20,0.35,20,0.57,15,11,31,47,33,14
2011-01-12,97,95,34,57,0.60,2,13,0.15,21,0.57,1,11,19,43,34,9
2011-01-14,100,93,34,79,0.43,5,13,0.38,10,0.47,7,11,16,66,49,17
2011-01-15,90,106,37,71,0.52,6,13,0.46,14,0.55,4,11,27,50,28,22
2011-01-17,89,98,40,83,0.48,1,9,0.11,15,0.48,30,11,18,53,33,20
2011-01-21,111,112,39,82,0.48,3,12,0.25,25,0.50,2,11,22,51,33,18
2011-01-24,87,96,33,67,0.49,5,9,0.56,15,0.56,16,11,19,47,29,18
2011-01-28,89,100,38,71,0.54,4,11,0.36,12,0.56,27,11,21,48,31,17
2011-02-13,98,113,37,81,0.46,6,13,0.46,21,0.54,13,11,19,58,37,21
2011-02-15,103,96,33,76,0.43,2,11,0.18,24,0.47,29,11,18,48,33,15
2011-02-16,100,100,31,63,0.49,4,8,0.50,26,0.57,23,11,24,42,29,13
2011-02-22,93,97,36,70,0.51,4,14,0.29,13,0.52,24,11,18,41,29,12
2011-02-23,101,111,36,68,0.53,6,12,0.50,21,0.60,6,11,30,46,36,10
2011-02-25,93,98,29,68,0.43,7,15,0.47,19,0.52,3,11,26,49,32,17
2011-02-26,97,92,35,73,0.48,3,12,0.25,13,0.49,21,11,22,43,29,14
2011-03-05,106,102,31,79,0.39,7,14,0.50,19,0.48,17,11,20,55,37,18
2011-03-11,95,103,31,63,0.49,9,25,0.36,14,0.54,10,11,25,45,30,15
2011-03-12,96,103,37,74,0.50,3,10,0.30,20,0.54,19,11,18,45,31,14
2011-03-20,105,127,40,69,0.58,11,22,0.50,14,0.62,20,11,30,52,40,12
2011-03-21,94,92,27,62,0.44,5,12,0.42,23,0.53,25,11,19,37,23,14
2011-03-23,87,97,34,72,0.47,3,11,0.27,20,0.50,18,11,21,53,33,20
2011-03-25,100,110,41,84,0.49,7,16,0.44,7,0.53,5,11,27,59,42,17
2011-03-27,106,114,29,70,0.41,9,15,0.60,29,0.56,14,11,20,62,47,15
2011-03-30,96,90,30,58,0.52,6,21,0.29,12,0.52,26,11,25,40,32,8
2011-04-05,99,104,43,72,0.60,1,11,0.09,15,0.57,9,11,18,49,41,8
2011-04-06,91,92,30,73,0.41,7,20,0.35,11,0.47,10,11,21,39,24,15
2011-04-08,95,96,37,77,0.48,3,18,0.17,13,0.47,21,11,18,61,38,23
2011-04-10,98,104,31,64,0.48,6,18,0.33,24,0.54,2,11,23,58,38,20
2016-10-26,96,113,38,65,0.58,6,21,0.29,19,0.58,13,11,24,46,33,13
2016-10-31,92,95,26,52,0.50,10,23,0.43,13,0.56,30,11,26,45,34,11
2016-11-01,104,96,29,66,0.44,5,23,0.22,23,0.48,24,11,12,57,45,12
2016-11-03,89,94,31,62,0.50,7,18,0.39,11,0.54,6,11,17,42,31,11
2016-11-05,92,91,23,56,0.41,10,28,0.36,15,0.49,18,11,27,40,25,15
2016-11-06,87,96,29,62,0.47,5,16,0.31,23,0.52,8,11,21,55,40,15
2016-11-11,103,120,37,67,0.55,6,21,0.29,28,0.58,16,11,18,52,36,16
2016-11-27,97,122,33,63,0.52,13,23,0.57,17,0.63,22,11,24,47,37,10
2016-11-28,106,95,35,72,0.49,3,21,0.14,16,0.45,15,11,20,51,35,16
2017-01-30,97,119,28,45,0.62,13,29,0.45,24,0.67,14,11,31,37,26,11
2016-12-02,94,92,27,62,0.44,6,26,0.23,20,0.46,1,11,22,56,38,18
2016-12-04,101,98,22,69,0.32,9,28,0.32,27,0.44,7,11,18,55,35,20
2016-12-07,99,120,37,62,0.60,10,22,0.45,16,0.64,23,11,28,44,37,7
2016-12-10,88,84,25,64,0.39,9,26,0.35,7,0.44,17,11,17,39,23,16
2016-12-14,99,98,28,60,0.47,11,32,0.34,9,0.51,9,11,27,43,30,13
2016-12-16,90,96,24,56,0.43,7,24,0.29,27,0.49,21,11,18,49,33,16
2016-12-18,90,79,22,45,0.49,8,31,0.26,11,0.46,23,11,16,46,37,9
2016-12-21,87,94,24,53,0.45,10,21,0.48,16,0.55,17,11,13,43,34,9
2016-12-23,88,109,27,51,0.53,15,29,0.52,10,0.63,20,11,27,39,31,8
2016-12-28,92,89,22,51,0.43,9,28,0.32,18,0.49,16,11,20,41,33,8
2017-01-03,94,120,35,59,0.59,11,29,0.38,17,0.63,26,11,26,42,32,10
2017-01-20,93,91,25,47,0.53,6,29,0.21,23,0.51,21,11,18,37,31,6
2017-01-21,90,99,28,58,0.48,9,26,0.35,16,0.53,25,11,20,43,32,11
2017-01-23,96,109,31,61,0.51,9,21,0.43,20,0.58,4,11,25,46,35,11
2017-01-25,101,116,32,64,0.50,11,31,0.35,19,0.55,28,11,29,50,36,14
2017-01-27,92,111,22,45,0.49,13,25,0.52,28,0.63,5,11,22,44,33,11
2017-01-28,90,109,30,52,0.58,11,27,0.41,16,0.59,3,11,27,42,32,10
2017-01-31,96,83,22,57,0.39,8,29,0.28,15,0.43,9,11,22,48,37,11
2017-02-14,95,97,29,49,0.59,7,24,0.29,18,0.57,27,11,23,41,34,7
2017-02-15,95,86,26,65,0.40,7,24,0.29,13,0.44,2,11,23,55,38,17
2017-03-06,94,96,30,67,0.45,6,16,0.38,18,0.52,26,11,20,43,30,13
2017-03-08,98,104,35,67,0.52,7,19,0.37,13,0.56,10,11,20,45,37,8
2017-03-15,101,107,32,65,0.49,6,14,0.43,25,0.56,13,11,22,55,42,13
2017-03-18,94,94,30,64,0.47,5,21,0.24,19,0.49,29,11,16,41,29,12
2017-03-19,90,102,34,73,0.47,7,10,0.70,13,0.57,10,11,29,42,32,10
2017-03-24,97,100,30,62,0.48,10,21,0.48,10,0.57,2,11,27,42,32,10
2017-03-26,93,98,25,56,0.45,13,28,0.46,9,0.55,12,11,23,49,41,8
2017-03-31,102,89,29,70,0.41,6,20,0.30,13,0.46,19,11,18,54,39,15
2017-04-01,102,123,33,59,0.56,11,19,0.58,24,0.67,20,11,27,44,37,7
2017-04-07,93,94,30,55,0.55,8,20,0.40,10,0.58,27,11,27,44,33,11
2017-04-12,89,95,35,70,0.50,5,11,0.45,10,0.55,12,11,27,39,30,9
2018-10-19,111,129,40,71,0.56,10,25,0.40,19,0.60,19,11,24,41,31,10
2018-10-21,110,131,40,69,0.58,10,22,0.45,21,0.64,29,11,28,52,40,12
2018-10-23,100,112,32,55,0.58,13,31,0.42,9,0.59,26,11,29,41,30,11
2018-10-29,108,123,36,71,0.51,12,26,0.46,15,0.56,24,11,28,54,40,14
2018-10-30,104,107,33,62,0.53,8,22,0.36,17,0.56,6,11,22,52,44,8
2018-11-01,112,146,39,63,0.62,14,35,0.40,26,0.66,30,11,38,49,36,13
2018-11-04,109,109,28,59,0.47,14,36,0.39,11,0.52,18,11,24,48,37,11
2018-11-16,99,104,25,47,0.53,12,33,0.36,18,0.58,21,11,23,47,35,12
2018-11-17,103,112,35,67,0.52,11,35,0.31,9,0.52,9,11,23,44,27,17
2018-11-21,96,119,36,64,0.56,11,25,0.44,14,0.61,17,11,27,52,41,11
2018-11-24,105,116,31,69,0.45,11,28,0.39,21,0.53,2,11,28,52,37,15
2018-12-04,102,122,34,60,0.57,11,24,0.46,21,0.62,13,11,27,45,34,11
2018-12-07,97,129,43,69,0.62,13,29,0.45,4,0.64,28,11,31,43,30,13
2018-12-08,96,97,29,58,0.50,9,32,0.28,12,0.50,5,11,24,47,32,15
2018-12-10,100,108,24,51,0.47,16,37,0.43,12,0.57,25,11,28,44,32,12
2018-12-16,105,120,37,67,0.55,9,31,0.29,19,0.56,23,11,20,54,42,12
2018-12-17,107,105,24,52,0.46,14,38,0.37,15,0.52,20,11,20,41,33,8
2018-12-26,106,118,39,74,0.53,10,30,0.33,10,0.53,12,11,26,49,33,16
