game_date,home_points,away_points,home_possessions,away_possessions,home_id,away_id,winner_id,season_id
2011-01-24,102,113,95,96,2,10,10,2
2011-01-26,103,112,96,96,2,19,19,2
2011-01-28,113,121,98,99,2,3,3,2
2011-01-30,96,81,92,91,2,17,2,2
2011-02-03,100,94,91,91,2,18,2,2
2011-02-05,101,90,91,90,2,25,2,2
2011-02-07,92,104,92,91,2,13,13,2
2011-02-09,116,114,97,96,2,26,2,2
2011-02-13,100,94,90,88,2,29,2,2
2011-02-15,102,89,84,86,2,19,2,2
2011-02-22,93,115,94,96,2,1,1,2
2011-02-25,79,95,90,91,2,30,30,2
2011-03-11,123,120,101,102,2,6,2,2
2011-03-13,100,77,99,98,2,20,2,2
2011-03-16,106,112,94,92,2,23,23,2
2011-03-25,138,100,100,99,2,8,2,2
2011-03-27,114,104,97,95,2,15,2,2
2011-04-02,99,92,95,94,2,23,2,2
2011-04-06,95,87,94,92,2,27,2,2
2011-04-10,103,104,97,98,2,11,11,2
2011-04-13,110,86,95,95,2,16,2,2
2010-10-27,101,86,94,94,23,3,23,2
2010-10-29,90,91,94,92,23,21,21,2
2010-11-06,92,103,93,93,23,26,26,2
2010-11-08,89,87,88,89,23,1,23,2
2010-11-12,99,90,86,86,23,14,23,2
2010-11-15,98,95,87,87,23,19,23,2
2010-11-19,83,88,84,84,23,25,25,2
2010-11-23,88,84,88,88,23,4,23,2
2010-11-27,106,95,95,93,23,24,23,2
2010-11-29,101,91,93,94,23,9,23,2
2010-12-01,100,86,96,96,23,20,23,2
2010-12-07,105,100,97,96,23,2,23,2
2010-12-09,102,89,93,92,23,22,23,2
2010-12-11,103,97,88,87,23,17,23,2
2010-12-13,99,103,89,89,23,18,18,2
2010-12-15,103,98,87,88,23,16,23,2
2010-12-17,106,91,100,100,23,13,23,2
2010-12-28,76,84,85,86,23,8,8,2
2010-12-30,93,99,92,93,23,10,10,2
2011-01-04,84,81,81,81,23,16,23,2
2011-01-06,95,99,90,90,23,29,29,2
2011-01-08,107,117,93,93,23,6,6,2
2011-01-19,109,100,85,84,23,27,23,2
2011-01-25,112,105,90,91,23,12,23,2
2011-01-27,111,106,96,97,23,9,23,2
2011-01-29,102,91,88,88,23,30,23,2
2011-01-31,102,92,89,89,23,15,23,2
2011-02-07,99,96,96,96,23,28,23,2
2011-02-16,116,100,102,100,23,11,23,2
2011-02-23,118,99,96,96,23,17,23,2
2011-03-04,116,108,98,96,23,5,23,2
2011-03-06,103,104,89,90,23,21,21,2
2011-03-10,127,109,96,95,23,7,23,2
2011-03-12,91,96,88,87,23,27,27,2
2011-03-18,91,97,91,90,23,10,10,2
2011-03-20,101,73,96,95,23,2,23,2
2011-03-24,104,96,96,96,23,20,23,2
2011-04-06,96,104,91,93,23,26,26,2
2011-04-08,107,96,97,96,23,12,23,2
2011-04-10,115,90,92,91,23,13,23,2
2011-04-13,121,89,94,93,23,19,23,2
2010-10-27,101,98,89,88,22,4,22,2
2010-10-29,106,100,98,99,22,11,22,2
2010-10-31,78,101,86,85,22,24,24,2
2010-11-03,83,85,86,84,22,3,3,2
2010-11-09,91,93,88,86,22,28,28,2
2010-11-13,90,91,85,83,22,6,6,2
2010-11-23,107,101,94,94,22,30,22,2
2010-11-28,98,96,87,88,22,16,22,2
2010-12-01,120,123,116,114,22,29,29,2
2010-12-05,75,100,94,95,22,1,1,2
2010-12-12,92,99,93,93,22,27,27,2
2010-12-14,77,82,86,85,22,14,14,2
2010-12-16,97,89,100,99,22,15,22,2
2010-12-19,89,82,94,94,22,30,22,2
2010-12-27,88,104,93,93,22,6,6,2
2011-01-05,96,94,89,89,22,25,22,2
2011-01-08,92,115,90,90,22,18,18,2
2011-01-19,103,95,90,91,22,17,22,2
2011-01-21,89,74,84,84,22,4,22,2
2011-01-22,86,87,90,90,22,23,23,2
2011-01-24,103,101,93,91,22,28,22,2
2011-01-26,93,88,86,85,22,21,22,2
2011-01-31,115,99,88,88,22,26,22,2
2011-02-02,92,106,89,89,22,14,14,2
2011-02-06,86,105,91,92,22,5,5,2
2011-02-09,103,101,94,95,22,19,22,2
2011-02-12,95,105,99,99,22,7,7,2
2011-02-14,85,102,90,91,22,10,10,2
2011-02-28,103,104,101,99,22,13,13,2
2011-03-04,116,103,94,96,22,8,22,2
2011-03-05,137,136,117,119,22,8,22,2
2011-03-09,94,90,90,90,22,2,22,2
2011-03-11,102,98,98,99,22,12,22,2
2011-03-14,88,79,86,85,22,1,22,2
2011-03-17,73,84,84,84,22,25,25,2
2011-03-21,98,102,93,94,22,5,5,2
2011-03-29,87,112,92,92,22,9,9,2
2011-04-03,94,108,95,95,22,24,24,2
2011-04-05,107,105,94,93,22,20,22,2
2011-04-08,93,116,96,97,22,7,7,2
2011-04-11,103,105,81,82,22,3,3,2
2010-10-27,116,117,103,101,20,11,11,2
2010-10-29,96,85,100,100,20,18,20,2
2010-11-05,103,113,96,95,20,30,30,2
2010-11-12,112,103,103,103,20,7,20,2
2010-11-17,113,111,95,94,20,12,20,2
2010-11-19,95,112,99,100,20,27,27,2
2010-11-24,109,113,104,104,20,10,10,2
2010-11-27,94,104,91,91,20,2,2,2
2010-12-04,129,95,94,94,20,28,20,2
2010-12-08,103,111,96,96,20,29,29,2
2010-12-10,109,99,93,92,20,4,20,2
2010-12-22,107,112,103,101,20,17,17,2
2010-12-27,113,98,92,91,20,19,20,2
2010-12-29,113,119,99,98,20,26,26,2
2011-01-01,103,88,90,90,20,22,20,2
2011-01-05,105,108,103,102,20,3,3,2
2011-01-07,98,108,91,89,20,16,16,2
2011-01-11,96,107,99,97,20,10,10,2
2011-01-13,109,97,97,96,20,15,20,2
2011-01-15,99,108,98,97,20,6,6,2
2011-01-24,125,129,105,104,20,9,9,2
2011-01-26,117,118,108,108,20,29,29,2
2011-01-29,103,87,101,102,20,8,20,2
2011-02-02,84,102,93,94,20,21,21,2
2011-02-05,100,113,97,98,20,26,26,2
2011-02-12,87,107,95,96,20,14,14,2
2011-02-14,81,95,86,87,20,16,16,2
2011-02-16,90,98,91,93,20,12,12,2
2011-02-23,95,104,97,98,20,21,21,2
2011-02-25,81,95,87,88,20,19,19,2
2011-02-27,126,123,104,103,20,2,20,2
2011-03-01,79,90,88,89,20,27,27,2
2011-03-07,105,108,95,94,20,23,23,2
2011-03-09,101,75,105,103,20,5,20,2
2011-03-11,122,101,96,96,20,17,20,2
2011-03-20,95,127,104,105,20,11,11,2
2011-03-27,82,85,84,84,20,1,1,2
2011-03-30,91,108,91,91,20,25,25,2
2011-04-01,92,111,96,98,20,24,24,2
2011-04-06,98,108,97,97,20,13,13,2
2011-04-13,102,121,100,102,20,9,9,2
2010-10-30,101,91,97,99,25,4,25,2
2010-11-01,111,98,90,90,25,16,25,2
2010-11-04,112,120,97,98,25,7,7,2
2010-11-08,94,92,100,99,25,26,25,2
2010-11-11,120,90,96,95,25,2,25,2
2010-11-13,103,96,92,92,25,15,25,2
2010-12-01,78,107,86,86,25,6,6,2
2010-12-04,119,116,105,106,25,9,25,2
2010-12-06,99,90,93,94,25,29,25,2
2010-12-10,88,84,94,95,25,27,25,2
2010-12-11,113,82,95,95,25,20,25,2
2010-12-13,92,73,92,92,25,5,25,2
2010-12-18,99,100,90,90,25,12,12,2
2010-12-21,121,76,92,93,25,14,25,2
2010-12-28,90,77,88,88,25,18,25,2
2010-12-31,90,81,88,88,25,22,25,2
2011-01-01,100,91,96,98,25,28,25,2
2011-01-04,111,91,94,94,25,8,25,2
2011-01-08,90,79,89,88,25,1,25,2
2011-01-10,95,82,89,88,25,4,25,2
2011-01-15,99,96,88,88,25,24,25,2
2011-01-18,82,83,82,83,25,3,3,2
2011-01-20,82,77,85,84,25,23,25,2
2011-01-22,92,79,94,94,25,28,25,2
2011-01-24,92,83,87,86,25,18,25,2
2011-01-28,99,90,91,91,25,6,25,2
2011-01-29,110,89,94,93,25,5,25,2
2011-02-15,106,94,89,90,25,3,25,2
2011-02-17,109,99,87,87,25,10,25,2
2011-02-24,93,89,93,94,25,24,25,2
2011-03-07,85,77,83,83,25,19,25,2
2011-03-11,94,76,86,85,25,30,25,2
2011-03-12,118,100,94,92,25,17,25,2
2011-03-15,98,79,87,86,25,15,25,2
2011-03-21,132,92,96,94,25,11,25,2
2011-03-25,99,96,86,85,25,21,25,2
2011-03-28,85,97,94,95,25,14,14,2
2011-04-02,113,106,88,89,25,8,25,2
2011-04-05,97,94,92,92,25,13,25,2
2011-04-07,97,81,87,87,25,1,25,2
2011-04-13,97,92,86,88,25,22,25,2
2010-10-27,87,97,92,92,14,24,24,2
2010-10-29,101,104,93,92,14,30,30,2
2010-11-03,101,75,94,93,14,5,14,2
2010-11-05,116,123,96,95,14,28,28,2
2010-11-17,86,94,94,94,14,8,8,2
2010-11-19,90,79,93,92,14,18,14,2
2010-11-27,102,86,85,86,14,22,14,2
2010-11-30,88,79,87,87,14,16,14,2
2010-12-04,109,91,84,86,14,3,14,2
2010-12-07,117,97,89,91,14,28,14,2
2010-12-09,101,102,86,88,14,1,1,2
2010-12-12,88,70,94,92,14,19,14,2
2010-12-15,105,91,89,89,14,12,14,2
2010-12-17,81,93,93,92,14,27,27,2
2011-01-05,109,97,92,93,14,15,14,2
2011-01-07,105,99,92,92,14,25,14,2
2011-01-11,103,111,93,93,14,5,5,2
2011-01-14,95,94,83,83,14,18,14,2
2011-01-17,96,92,100,99,14,3,14,2
2011-01-22,96,85,89,90,14,17,14,2
2011-01-24,105,95,92,92,14,13,14,2
2011-01-28,94,99,91,91,14,21,21,2
2011-01-30,110,99,90,90,14,26,14,2
2011-02-04,100,98,95,97,14,7,14,2
2011-02-09,95,99,93,91,14,6,6,2
2011-02-11,77,71,90,91,14,10,14,2
2011-02-23,117,94,95,95,14,15,14,2
2011-02-25,110,94,96,94,14,4,14,2
2011-03-01,93,101,96,96,14,23,23,2
2011-03-04,111,100,95,94,14,20,14,2
2011-03-06,125,117,113,112,14,2,14,2
2011-03-09,105,110,99,98,14,29,29,2
2011-03-11,89,86,91,92,14,1,14,2
2011-03-23,105,100,86,86,14,30,14,2
2011-03-27,111,114,105,106,14,11,11,2
2011-03-30,108,97,91,91,14,9,14,2
2011-04-01,115,90,89,89,14,22,14,2
2011-04-06,92,97,89,89,14,7,7,2
2011-04-08,98,93,91,91,14,8,14,2
2011-04-11,85,95,87,86,14,6,6,2
2011-04-13,100,104,94,95,14,4,4,2
2010-10-27,122,109,102,100,10,5,10,2
2010-10-30,90,99,95,94,10,19,19,2
2010-11-06,124,121,107,107,10,9,10,2
2010-11-10,107,95,91,92,10,12,10,2
2010-11-13,116,93,101,99,10,14,10,2
2010-11-17,103,94,95,95,10,25,10,2
2010-11-20,116,92,94,94,10,28,10,2
2010-11-22,106,97,92,93,10,6,10,2
2010-11-26,94,103,91,91,10,23,23,2
2010-12-03,107,101,96,97,10,20,10,2
2010-12-05,109,84,91,91,10,19,10,2
2010-12-08,111,94,94,94,10,2,10,2
2010-12-10,108,92,91,92,10,30,10,2
2010-12-12,95,78,84,85,10,16,10,2
2010-12-15,92,90,93,93,10,18,10,2
2010-12-18,112,106,98,98,10,21,10,2
2010-12-20,118,110,96,95,10,13,10,2
2010-12-22,109,103,90,89,10,26,10,2
2010-12-26,94,80,91,91,10,15,10,2
2010-12-28,97,82,94,93,10,27,10,2
2011-01-01,101,74,100,100,10,29,10,2
2011-01-09,94,91,91,91,10,20,10,2
2011-01-14,101,89,89,89,10,23,10,2
2011-01-16,110,97,101,100,10,26,10,2
2011-01-19,104,95,95,95,10,8,10,2
2011-01-21,101,92,96,94,10,7,10,2
2011-01-29,108,95,89,90,10,9,10,2
2011-02-23,109,105,98,98,10,29,10,2
2011-02-25,106,96,99,97,10,22,10,2
2011-02-27,95,88,87,86,10,21,10,2
2011-03-04,125,95,94,93,10,24,10,2
2011-03-06,83,99,86,88,10,27,27,2
2011-03-09,111,104,89,88,10,4,10,2
2011-03-11,108,103,93,95,10,11,10,2
2011-03-19,109,98,90,89,10,3,10,2
2011-03-21,111,96,97,95,10,2,10,2
2011-03-28,92,100,86,85,10,16,16,2
2011-03-31,97,107,94,94,10,1,1,2
2011-04-03,114,97,95,94,10,13,10,2
2011-04-06,124,92,92,91,10,11,10,2
2011-04-09,111,102,90,89,10,17,10,2
2010-10-28,94,110,93,95,17,13,13,2
2010-11-03,125,108,99,98,17,8,17,2
2010-11-06,109,107,103,104,17,12,17,2
2010-11-15,108,115,92,90,17,29,29,2
2010-11-17,98,88,92,91,17,22,17,2
2010-11-19,82,94,88,89,17,10,10,2
2010-11-22,94,83,87,88,17,11,17,2
2010-11-24,105,87,90,90,17,19,17,2
2010-11-26,102,96,88,89,17,27,17,2
2010-11-29,109,88,92,91,17,18,17,2
2010-12-01,110,88,86,85,17,5,17,2
2010-12-03,81,93,88,90,17,23,23,2
2010-12-06,94,85,89,87,17,21,17,2
2010-12-08,98,111,90,89,17,24,24,2
2010-12-10,117,105,92,90,17,6,17,2
2010-12-13,108,95,95,95,17,2,17,2
2010-12-27,91,96,89,88,17,16,16,2
2011-01-01,98,92,88,90,17,21,17,2
2011-01-03,102,97,87,87,17,4,17,2
2011-01-05,87,110,87,88,17,30,30,2
2011-01-12,131,125,95,95,17,7,17,2
2011-01-14,121,99,91,93,17,28,17,2
2011-01-26,105,113,94,93,17,10,10,2
2011-01-28,108,100,99,100,17,20,17,2
2011-01-31,83,78,88,87,17,3,17,2
2011-02-02,96,97,87,86,17,9,9,2
2011-02-05,105,121,88,88,17,29,29,2
2011-02-09,86,91,91,89,17,25,25,2
2011-02-11,83,95,88,87,17,13,13,2
2011-02-16,100,107,93,94,17,2,2,2
2011-02-28,102,107,97,98,17,1,1,2
2011-03-03,101,103,92,92,17,26,26,2
2011-03-05,109,102,105,106,17,11,17,2
2011-03-14,112,107,102,104,17,14,17,2
2011-03-16,119,104,98,96,17,20,17,2
2011-03-24,117,121,94,93,17,19,19,2
2011-03-26,77,94,90,90,17,23,23,2
2011-03-28,95,100,100,98,17,15,15,2
2011-04-01,85,96,86,87,17,27,27,2
2011-04-07,87,98,82,81,17,16,16,2
2011-04-13,107,103,93,93,17,26,17,2
2010-10-29,106,114,94,94,13,27,27,2
2010-11-03,110,112,101,101,13,10,10,2
2010-11-05,123,118,117,116,13,21,13,2
2010-11-12,103,89,85,86,13,11,13,2
2010-11-15,100,94,99,99,13,26,13,2
2010-11-24,115,123,111,111,13,25,25,2
2010-11-26,116,108,95,93,13,12,13,2
2010-12-03,105,97,98,99,13,5,13,2
2010-12-05,125,108,98,98,13,15,13,2
2010-12-08,98,104,96,96,13,21,21,2
2010-12-10,94,101,91,90,13,16,16,2
2010-12-15,128,122,105,103,13,20,13,2
2010-12-23,83,95,91,91,13,24,24,2
2010-12-29,110,123,93,93,13,14,14,2
2010-12-31,92,75,86,86,13,4,13,2
2011-01-05,95,99,86,85,13,27,27,2
2011-01-07,96,121,101,102,13,7,7,2
2011-01-09,108,100,101,103,13,28,13,2
2011-01-12,118,109,105,103,13,22,13,2
2011-01-14,115,111,94,95,13,16,13,2
2011-01-26,107,114,86,87,13,3,3,2
2011-01-28,88,71,95,95,13,1,13,2
2011-01-30,104,102,91,93,13,19,13,2
2011-02-02,92,77,88,87,13,18,13,2
2011-02-04,107,111,95,95,13,29,29,2
2011-02-10,112,88,94,94,13,2,13,2
2011-02-13,108,113,98,98,13,11,11,2
2011-02-15,102,101,93,94,13,17,13,2
2011-02-17,106,112,97,98,13,23,23,2
2011-02-23,105,97,87,86,13,30,13,2
2011-03-08,113,110,95,96,13,9,13,2
2011-03-10,97,116,104,105,13,26,26,2
2011-03-13,88,111,96,98,13,6,6,2
2011-03-18,108,97,97,96,13,2,13,2
2011-03-23,114,106,98,98,13,8,13,2
2011-03-25,100,106,91,91,13,19,19,2
2011-03-27,83,91,92,93,13,23,23,2
2011-03-30,98,116,90,90,13,29,29,2
2011-04-01,111,98,97,97,13,12,13,2
2011-04-11,135,127,105,105,13,20,13,2
2011-04-13,106,103,92,93,13,10,13,2
2010-10-27,95,91,94,94,19,18,19,2
2010-10-29,101,95,93,93,19,26,19,2
2010-11-05,96,93,89,89,19,24,19,2
2010-11-09,101,82,92,92,19,12,19,2
2010-11-13,107,87,88,88,19,16,19,2
2010-11-17,99,97,88,86,19,23,19,2
2010-11-19,108,101,96,97,19,28,19,2
2010-11-28,95,109,88,89,19,10,10,2
2010-12-01,89,73,85,83,19,3,19,2
2010-12-03,92,100,95,95,19,7,7,2
2010-12-08,93,74,87,85,19,4,19,2
2010-12-10,92,97,90,90,19,29,29,2
2010-12-15,94,91,89,90,19,11,19,2
2010-12-17,100,71,91,90,19,17,19,2
2010-12-22,105,91,84,84,19,22,19,2
2010-12-26,93,86,85,86,19,30,19,2
2010-12-29,88,103,87,89,19,27,27,2
2011-01-03,84,77,80,80,19,14,19,2
2011-01-05,103,110,92,92,19,2,2,2
2011-01-12,92,89,96,95,19,6,19,2
2011-01-17,85,81,85,84,19,8,19,2
2011-01-19,103,102,93,94,19,21,19,2
2011-01-22,96,72,87,86,19,10,19,2
2011-01-24,91,89,88,86,19,29,19,2
2011-02-01,97,89,91,91,19,15,19,2
2011-02-05,95,101,84,84,19,27,27,2
2011-02-07,92,104,91,90,19,20,20,2
2011-02-12,88,97,88,88,19,25,25,2
2011-02-23,98,87,92,91,19,12,19,2
2011-02-27,89,91,83,84,19,9,9,2
2011-03-09,93,92,86,85,19,23,19,2
2011-03-12,115,103,96,96,19,11,19,2
2011-03-14,103,114,93,93,19,26,26,2
2011-03-16,100,95,91,91,19,13,19,2
2011-03-19,85,89,79,80,19,1,1,2
2011-03-30,95,91,81,80,19,16,19,2
2011-04-01,81,93,81,83,19,21,21,2
2011-04-03,108,96,89,87,19,5,19,2
2011-04-06,101,93,90,88,19,9,19,2
2011-04-08,109,97,90,90,19,13,19,2
2011-04-11,78,90,85,85,19,17,17,2
2016-11-01,116,80,98,97,20,21,20,8
2016-11-03,99,102,99,100,20,26,26,8
2016-11-12,105,119,95,96,20,12,12,8
2016-11-13,125,99,97,98,20,27,20,8
2016-11-15,108,115,97,99,20,3,3,8
2016-11-17,110,86,91,92,20,14,20,8
2016-11-21,93,99,95,95,20,1,1,8
2016-11-28,103,112,95,95,20,17,17,8
2016-11-30,104,106,93,94,20,7,7,8
2016-12-06,91,105,90,90,20,10,10,8
2016-12-09,90,117,89,90,20,4,4,8
2016-12-11,108,116,97,97,20,2,2,8
2016-12-17,109,111,110,109,20,9,9,8
2016-12-19,115,108,100,99,20,13,20,8
2016-12-23,105,109,90,88,20,11,11,8
2016-12-26,104,90,92,93,20,30,20,8
2016-12-30,116,99,89,87,20,18,20,8
2017-01-01,89,95,92,94,20,16,16,8
2017-01-07,92,94,86,87,20,17,17,8
2017-01-09,101,92,89,89,20,23,20,8
2017-01-11,119,105,99,100,20,9,20,8
2017-01-13,96,86,94,94,20,29,20,8
2017-01-22,111,108,99,98,20,26,20,8
2017-01-26,103,109,97,97,20,5,5,8
2017-01-28,129,109,103,103,20,22,20,8
2017-01-30,111,105,102,102,20,6,20,8
2017-02-04,99,107,88,88,20,21,21,8
2017-02-06,113,115,93,92,20,24,24,8
2017-02-08,112,109,88,90,20,8,20,8
2017-02-10,106,122,97,97,20,19,19,8
2017-02-12,117,89,95,95,20,25,20,8
2017-02-14,108,116,93,94,20,28,28,8
2017-02-24,97,84,90,91,20,23,20,8
2017-04-03,110,109,89,91,20,16,20,8
2017-03-08,107,91,92,93,20,12,20,8
2017-03-10,103,102,92,94,20,2,20,8
2017-03-13,119,104,101,102,20,15,20,8
2017-03-21,93,100,90,90,20,10,10,8
2017-03-30,119,104,92,92,20,27,20,8
2017-04-01,117,123,102,102,20,11,11,8
2017-04-11,98,100,92,92,20,29,29,8
2016-10-25,117,88,100,101,28,7,28,8
2016-10-29,105,99,96,94,28,6,28,8
2016-11-01,128,120,95,96,28,9,28,8
2016-11-03,128,122,100,99,28,1,28,8
2016-11-08,106,110,96,97,28,30,30,8
2016-11-13,100,93,90,89,28,3,28,8
2016-11-15,121,117,98,99,28,8,28,8
2016-11-18,104,81,94,95,28,4,28,8
2016-11-23,137,125,96,96,28,16,28,8
2016-11-25,128,90,97,96,28,23,28,8
2016-12-01,94,113,92,92,28,12,12,8
2016-12-09,114,84,90,90,28,24,28,8
2016-12-10,116,105,97,97,28,3,28,8
2016-12-13,103,86,96,95,28,21,28,8
2016-12-17,119,108,93,92,28,27,28,8
2016-12-21,113,102,92,92,28,18,28,8
2016-12-23,119,99,105,106,28,22,28,8
2016-12-25,109,108,100,101,28,2,28,8
2016-12-29,124,118,99,99,28,1,28,8
2017-01-02,90,82,96,96,28,19,28,8
2017-01-04,94,106,91,91,28,25,25,8
2017-01-19,118,103,98,97,28,13,28,8
2017-01-21,115,118,105,106,28,10,10,8
2017-01-25,112,116,100,101,28,11,11,8
2017-01-27,124,116,101,100,28,22,28,8
2017-01-29,107,91,103,104,28,29,28,8
2017-02-01,125,97,94,95,28,20,28,8
2017-02-11,125,109,100,102,28,26,28,8
2017-02-15,113,104,90,90,28,5,28,8
2017-02-23,119,104,100,101,28,7,28,8
2017-02-25,99,117,95,95,28,25,25,8
2017-02-27,102,95,91,90,28,18,28,8
2017-03-06,98,106,95,94,28,24,24,8
2017-03-14,128,96,93,93,28,4,28,8
2017-03-16,91,83,94,94,28,17,28,8
2017-03-25,115,127,93,94,28,15,15,8
2017-03-31,122,105,97,98,28,14,28,8
2017-04-02,135,130,108,109,28,5,28,8
2017-04-04,122,102,99,98,28,6,28,8
2017-04-07,100,114,97,99,28,30,30,8
2017-04-12,83,98,90,91,28,8,8,8
2016-10-28,103,94,100,100,22,5,22,8
2016-10-31,88,118,101,102,22,25,25,8
2016-11-02,109,101,98,97,22,4,22,8
2016-11-04,95,99,101,101,22,3,3,8
2016-11-08,119,110,102,103,22,20,22,8
2016-11-20,109,129,99,100,22,16,16,8
2016-11-23,92,111,100,100,22,1,1,8
2016-11-27,105,122,96,97,22,11,11,8
2016-11-29,127,122,119,119,22,12,22,8
2016-12-01,93,111,98,97,22,18,18,8
2016-12-05,113,118,101,101,22,15,15,8
2016-12-07,116,111,102,104,22,26,22,8
2016-12-14,107,97,99,98,22,27,22,8
2016-12-22,101,117,109,108,22,2,2,8
2016-12-26,120,118,100,100,22,3,22,8
2017-01-02,89,101,93,93,22,17,17,8
2017-01-06,108,116,107,109,22,28,28,8
2017-01-08,95,105,102,103,22,14,14,8
2017-01-10,97,117,99,99,22,30,30,8
2017-01-12,95,104,105,106,22,19,19,8
2017-01-15,112,137,103,105,22,9,9,8
2017-01-17,109,119,96,97,22,8,8,8
2017-01-23,86,112,96,95,22,10,10,8
2017-01-25,106,109,98,97,22,24,24,8
2017-02-01,90,95,98,99,22,7,7,8
2017-02-03,97,106,102,102,22,5,5,8
2017-02-05,95,103,100,99,22,8,8,8
2017-02-08,110,114,105,107,22,15,15,8
2017-02-10,99,108,99,99,22,24,24,8
2017-02-13,103,112,95,96,22,21,21,8
2017-02-15,125,129,103,104,22,18,18,8
2017-03-12,120,112,101,100,22,7,22,8
2017-03-14,104,122,99,99,22,29,29,8
2017-03-17,95,98,99,97,22,1,1,8
2017-03-19,104,111,94,93,22,23,23,8
2017-03-21,98,96,93,93,22,4,22,8
2017-03-23,126,98,112,110,22,13,22,8
2017-03-28,101,106,103,103,22,14,14,8
2017-04-01,121,111,99,99,22,6,22,8
2017-04-02,91,82,101,101,22,30,22,8
2017-04-08,107,106,103,103,22,25,22,8
2016-10-29,111,104,96,96,7,21,7,8
2016-11-02,99,118,99,99,7,9,9,8
2016-11-06,109,114,92,92,7,17,17,8
2016-11-09,110,96,102,101,7,22,7,8
2016-11-14,93,77,87,88,7,23,7,8
2016-11-16,105,102,90,90,7,4,7,8
2016-11-20,104,94,96,96,7,30,7,8
2016-11-22,107,103,99,100,7,16,7,8
2016-11-25,113,111,104,102,7,3,7,8
2016-11-28,103,112,94,95,7,29,29,8
2016-12-02,118,114,98,98,7,20,7,8
2016-12-04,106,98,101,101,7,11,7,8
2016-12-07,94,126,96,96,7,28,28,8
2016-12-20,118,111,104,104,7,5,7,8
2016-12-22,106,95,100,100,7,6,7,8
2016-12-25,114,119,93,93,7,1,1,8
2017-01-02,103,115,93,92,7,6,6,8
2017-01-04,104,105,94,95,7,18,18,8
2017-01-09,96,110,92,94,7,19,19,8
2017-01-12,104,89,90,90,7,25,7,8
2017-01-16,107,108,97,95,7,30,30,8
2017-01-19,110,113,94,94,7,15,15,8
2017-01-21,105,107,93,93,7,13,13,8
2017-01-27,110,107,97,99,7,3,7,8
2017-02-04,104,111,95,96,7,28,28,8
2017-02-06,107,121,102,102,7,27,27,8
2017-02-08,115,119,97,97,7,12,12,8
2017-02-10,123,131,95,95,7,26,26,8
2017-02-12,94,90,91,91,7,10,7,8
2017-02-25,110,109,97,98,7,14,7,8
2017-02-27,91,92,89,89,7,8,8,8
2017-03-05,105,112,94,93,7,2,2,8
2017-03-14,87,81,92,93,7,5,7,8
2017-03-16,110,121,98,97,7,22,22,8
2017-03-27,109,95,98,98,7,4,7,8
2017-03-29,88,105,91,91,7,24,24,8
2017-04-02,94,110,93,93,7,1,1,8
2017-04-04,100,91,92,93,7,25,7,8
2017-04-06,103,106,90,89,7,15,15,8
2017-04-09,97,110,92,92,7,8,8,8
2017-04-12,114,113,95,97,7,14,7,8
2016-10-26,102,107,109,111,19,26,26,8
2016-10-28,114,122,107,108,19,2,2,8
2016-11-01,113,117,102,103,19,18,18,8
2016-11-04,111,112,106,106,19,13,13,8
2016-11-12,99,126,96,96,19,27,27,8
2016-11-14,106,105,102,102,19,1,19,8
2016-11-18,113,101,95,96,19,16,19,8
2016-11-19,121,116,108,109,19,3,19,8
2016-11-23,117,96,105,105,19,20,19,8
2016-11-29,105,88,94,95,19,27,19,8
2016-12-02,96,114,91,92,19,12,12,8
2016-12-05,108,110,112,111,19,21,21,8
2016-12-08,88,99,92,92,19,14,14,8
2016-12-13,109,113,99,99,19,2,2,8
2016-12-15,102,95,102,101,19,5,19,8
2016-12-21,110,121,96,97,19,29,29,8
2016-12-23,91,87,97,96,19,24,19,8
2016-12-26,111,104,91,90,19,23,19,8
2016-12-28,102,98,94,95,19,12,19,8
2016-12-30,104,92,99,100,19,7,19,8
2017-01-05,94,99,99,99,19,30,30,8
2017-01-18,118,98,102,103,19,6,19,8
2017-01-20,114,143,107,106,19,22,22,8
2017-01-23,124,122,99,101,19,28,19,8
2017-01-25,105,114,100,102,19,29,29,8
2017-01-27,119,103,98,97,19,10,19,8
2017-01-29,94,107,94,94,19,15,15,8
2017-02-06,111,106,104,105,19,13,19,8
2017-02-08,94,127,93,94,19,17,17,8
2017-02-23,99,129,104,106,19,9,9,8
2017-03-01,109,86,90,91,19,4,19,8
2017-03-03,98,101,107,107,19,10,10,8
2017-03-08,87,94,88,89,19,8,8,8
2017-03-14,100,77,94,94,19,16,19,8
2017-03-17,128,112,105,105,19,9,19,8
2017-03-19,123,109,99,99,19,20,19,8
2017-03-21,95,82,94,93,19,21,19,8
2017-03-29,121,118,91,91,19,23,19,8
2017-03-31,117,89,102,102,19,11,19,8
2017-04-02,110,117,101,103,19,25,25,8
2017-04-04,131,134,99,99,19,26,26,8
2016-10-26,94,113,94,96,13,11,11,8
2016-10-30,100,106,100,101,13,2,2,8
2016-11-02,118,115,110,111,13,16,13,8
2016-11-09,107,100,100,102,13,4,13,8
2016-11-12,104,122,107,106,13,22,22,8
2016-11-25,85,98,99,99,13,20,20,8
2016-11-27,114,120,103,103,13,26,26,8
2016-11-30,109,107,100,100,13,30,13,8
2016-12-07,94,109,103,103,13,5,5,8
2016-12-11,119,120,107,106,13,19,19,8
2016-12-13,113,111,108,107,13,7,13,8
